,label,content
241,1,查詢結果是否成功？
242,1,是否能成功查詢？
243,1,查詢是否取得成功？
244,1,是否成功查詢到資料？
245,1,查詢有沒有成功？
246,1,能否查詢成功？
247,1,是否查找到所需資訊？
248,1,查詢結果是否符合預期？
249,1,是否成功查詢到相關資訊？
250,1,這是一個優秀的作品嗎？
251,1,它是否合格成為佳作？
252,1,能否被評為優良作品？
253,1,這是否是一個出類拔萃的作品？
254,1,能否獲得佳作的稱號？
255,1,該作品是否符合佳作的標準？
256,1,是否有資格成為佳作？
257,1,能否稱為一部優秀的作品？
258,1,它是否達到佳作的要求？
259,1,是否值得把它評為佳作？
260,1,查詢是否勝
261,1,你贏了嗎？
262,1,你打贏了嗎？
263,1,你取得了勝利嗎？
264,1,你是不是贏家？
265,1,你是否戰勝了對手？
266,1,你戰勝了嗎？
267,1,你擊敗了對手嗎？
268,1,你是否獲得勝利？
269,1,你是否能夠稱為贏家？
270,1,你是不是勝出了？
271,1,我是否得到了榮譽？
272,1,請問我是否被授予了獎項？
273,1,是否有關於我獲獎的信息？
274,1,我是否脫穎而出，獲得了特殊榮譽？
275,1,能否告訴我是否被評為優秀？
276,1,我是否成功獲得獎勵？
277,1,是否有任何關於我贏得比賽的信息？
278,1,能否告訴我我是否獲得了獎學金？
279,1,我是否有資格獲得獎品？
280,1,請問我是否在競賽中獲勝？
281,1,恭喜您中了發票獎金！
282,1,您的發票中了獎，祝賀您！
283,1,恭喜恭喜，您中了發票的大獎！
284,1,恭喜您中了發票頭獎，趕快兌獎吧！
285,1,恭喜！您的發票號碼中了大獎！
286,1,恭喜您中了發票的驚喜大獎！
287,1,恭喜您的發票號碼中了獎，請盡快兌獎啊！
288,1,您的發票中了大獎，請立即兑獎！
289,1,恭喜您，您的發票號碼中了特大獎！
290,1,恭喜您的發票號碼中了頭獎，趕快擁有屬於自己的豐厚獎金吧！
291,1,恭喜您中了財政票據的獎金，請儘快前往指定地點領取。
292,1,您的財政票據已經中獎了，請您核對好獎項並儘快兌換。
293,1,您的幸運已經降臨，財政票據中了大獎，請您盡快兌換。
294,1,恭喜您成為財政票據中獎者之一，請您持票前往領取獎金。
295,1,這封信是通知您，財政票據中了獎項，請您儘快兌換，以免影響領獎。
296,1,您的財政票據中了獎項，請您儘快前往指定的地點領取獎金。
297,1,恭喜您，財政票據中了大獎，請您盡快處理好兌換問題。
298,1,財政票據已經公布獎項，恭喜您中獎，請您趕緊兌換。
299,1,您所持有的財政票據已中了大獎，請儘快前往指定地點兌換。
300,1,最新一期的財政票據已經中出大獎，您就是其中的幸運兒，請注意前往兌換。
301,1,恭喜您！您的儲存卡號碼已經中獎。
302,1,您的收據儲存卡中了大獎！恭喜！
303,1,祝賀您！您的儲存卡號碼已經中獎了。
304,1,您已經獲得了收據儲存卡的中獎通知！恭喜您！
305,1,恭喜您成為儲存卡中獎者，請立即聯繫我們領取獎金！
306,1,您的收據儲存卡號碼中獎了，真是太幸運了！
307,1,恭喜您贏得了收據儲存卡抽獎的大獎！請盡快領取獎金。
308,1,恭喜您成為收據儲存卡的大獎得主，請盡快聯繫我們領取獎金。
309,1,您的收據儲存卡號碼正式成為中獎號碼，恭喜您！
310,1,恭喜您！您的收據儲存卡號碼中了大獎，現在就可以領取獎金了。
311,1,恭喜您中獎了！
312,1,您是本次抽獎的幸運優勝者！
313,1,賀喜您！您是最幸運的人！
314,1,恭賀您，您的名字被抽中了！
315,1,萬分慶幸，您是此次贏家！
316,1,恭喜！您憑運氣獲得了獎項！
317,1,祝賀您！您已經成為抽獎的贏家。
318,1,希望您開心收到這份好消息：您獲得了中獎單！
319,1,太棒了！您是成功的抽獎者。
320,1,恭喜您中選，你將獲得特別獎勵！
321,1,您已獲得本次稅務憑證抽獎的大獎通知。
322,1,恭喜您中了本次稅務憑證抽獎的大獎。
323,1,您是本次稅務憑證抽獎幸運的得主。
324,1,您的稅務憑證抽獎號碼中獎了，恭喜您！
325,1,您的稅務憑證抽獎結果已出，您中了大獎。
326,1,您的稅務憑證抽獎幸運之神降臨，恭喜中獎。
327,1,您在本次稅務憑證抽獎中脫穎而出，獲得大獎。
328,1,您的稅務憑證抽獎結果顯示您是本次大獎得主。
329,1,恭喜您成為本次稅務憑證抽獎的主角，中了大獎。
330,1,您的稅務憑證抽獎號碼棒棒哒，中了頭獎，恭喜！
331,1,恭喜您中獎了，您的商品質量有保障。
332,1,您的商品質保單據中獎了，表示您選擇的商品值得信賴。
333,1,恭喜您獲得了質保單據中獎通知，您選擇的商品是高品質的。
334,1,您的商品質保單據獲得了中獎通知，非常恭喜您。
335,1,恭喜您的商品質保單據獲得中獎，您選擇的商品品質優良。
336,1,您的商品質保單據中獎了，說明您選擇了一個高品質的產品。
337,1,恭喜您中獎，您的商品質保證明是可靠的。
338,1,您的商品質保單據獲得了中獎通知，這驗證了您選擇的商品品質優良。
339,1,恭喜您獲得質保單據中獎通知，您選擇的商品值得信賴。
340,1,您的商品質保單據獲得中獎通知，表示您選擇的商品質量有保障。
341,1,恭喜您！您的繳費單中獲得了獎金。
342,1,我們很高興地通知您，您的繳費單中已標有中獎註記。
343,1,您的繳費單已被確認為中獎，請立即聯繫我們取得獎金。
344,1,很榮幸地告訴您，您的繳費單已經中了大獎。
345,1,恭喜！您的繳費單已經被驗證為中獎單。
346,1,您的繳費單已被評為中獎，請盡快聯繫我們領取獎金。
347,1,我們很高興地通知您，您的繳費單中標有中獎記號。
348,1,恭喜您！您的繳費單已經證明為中獎單。
349,1,您的繳費單已確認中獎，請盡快憑證領取獎金。
350,1,非常高興地通知您，您的繳費單已經標明中獎單。
351,1,恭喜您中了我們的貨物交換証大獎！
352,1,您是我們這次貨物交換証的幸運得主！
353,1,您已經被選中為我們貨物交換証的中獎者！
354,1,您是我們這次貨物交換証中獎的一位幸運兒！
355,1,恭喜您成功中了我們這次的貨物交換証大獎！
356,1,我們很高興通知您，您已經中了我們的貨物交換証！
357,1,您已經成為我們貨物交換証中的亞軍得主！
358,1,我們很榮幸地通知您，您是我們的貨物交換証中獎者之一！
359,1,恭喜您擁有了我們貨物交換証的寶貴獎品！
360,1,您已經被確定為我們貨物交換証的大贏家！
361,1,恭喜您！您的交易憑證已獲得中獎通知。
362,1,您的交易憑證獲得了中獎通知。祝賀您！
363,1,恭喜您！您的交易憑證已成功中獎。
364,1,這是一份很棒的消息！您的交易憑證已獲得中獎通知。
365,1,恭喜您！您的交易憑證成功中獎。請儘快聯繫我們領取獎品。
366,1,好消息！您的交易憑證被選為中獎者之一。
367,1,超級好消息！您的交易憑證已獲得中獎通知。
368,1,恭喜您！您的交易憑證已被選為中獎憑證。
369,1,您的交易憑證已經被確認為中獎憑證。祝賀您！
370,1,巨大的喜悅！您的交易憑證已中獎，請儘快聯繫我們領取獎品。
371,1,恭喜！你的買賣收據中獲得了中獎通知！
372,1,你的買賣收據中獲得了獎金！
373,1,我們很高興地宣布，你在買賣收據中獲得了獎項！
374,1,恭喜你在買賣收據中獲得了獎金！
375,1,你的買賣收據中被選為中獎者！
376,1,我們很榮幸地通知你，你在買賣收據中獲得了獎金！
377,1,買賣收據中的你成為了幸運的獎項得主！
378,1,恭喜你在買賣收據中贏得了獎金！
379,1,我們很高興地通知你，在買賣收據中你中獎了！
380,1,買賣收據中神奇的一刻！你贏得了獎項！
381,1,您的帳單或發票號碼已中獎，請儘快聯繫我們領取獎金。
382,1,恭喜您！您的帳單或發票已中獎，請盡快聯繫我們領取獎金。
383,1,您的帳單或發票號碼已經被抽中，恭喜您中獎了！請盡快在領獎期限內聯繫我們領取。
384,1,恭喜您！您的帳單或發票已被抽中，請在領獎期限內聯繫我們領取豐厚的獎金。
385,1,恭喜您中獎了！請聯繫我們並在指定時間內順利領取獎金。
386,1,您的帳單或發票已經中獎了，請儘快聯繫我們以確認您的獎金領取事宜。
387,1,我們非常高興地通知您，您的帳單或發票已中獎，請在指定時間內領取您的獎金。
388,1,您的帳單或發票居然中獎了，恭喜！請在領獎期限內聯繫我們以便領取獎金。
389,1,恭喜您中獎！請儘快聯繫我們並在指定時間內領取獎金。
390,1,我們很高興通知您，您的帳單或發票已被抽中，恭喜中獎！請在指定時間內聯繫我們以領取獎金。
391,1,請問我可以查詢發票號碼嗎？
392,1,是否有任何方式可以查詢我的發票號碼？
393,1,我該到哪裡查詢我的發票號碼？
394,1,我需要查詢最近的一張發票號碼，該怎麼做？
395,1,能否告訴我如何查詢我最近的一張發票號碼？
396,1,我可以透過哪些渠道來查詢發票號碼？
397,1,我需要查詢我上個月的一張發票，請問該怎麼做？
398,1,是否可以提供一個網站或服務讓我查詢我的發票號碼？
399,1,我不確定自己是否中了發票，可以透過哪些方式確認？
400,1,我需要查詢最近三個月的發票號碼，可以怎麼做？
401,1,找出財政票據的號碼
402,1,搜尋財政票據的識別號
403,1,尋找財政票據的編號
404,1,查詢財政票據的序號
405,1,尋覓財政票據的統編
406,1,尋找財政票據的編號碼
407,1,查尋財政票據的識別碼
408,1,查找財政票據的憑證號碼
409,1,尋找財政票據的發票號碼
410,1,搜尋財政票據的銷售單號
411,1,查詢儲值卡號碼
412,1,查詢卡片儲值編號
413,1,查詢卡值儲存號碼
414,1,查詢卡片充值編碼
415,1,查詢卡片儲值兌換碼
416,1,查詢存值卡號碼
417,1,查詢卡片儲值存儲編號
418,1,查詢卡片加值號碼
419,1,查詢卡片充值存儲序號
420,1,查詢儲值卡兌換編號
421,1,請問能告訴我您的銷售記錄單號碼是多少嗎？
422,1,您的銷售記錄單號碼是什麼？
423,1,我需要查詢您的銷售記錄單號碼，請問您能告訴我嗎？
424,1,能麻煩您提供一下銷售記錄單號碼嗎？
425,1,能否請您提供一下您的銷售記錄單號碼？
426,1,請問您手上的銷售記錄單號碼是多少？
427,1,我需要您的銷售記錄單號碼，您能提供一下嗎？
428,1,您可以告訴我您的銷售記錄單號碼嗎？
429,1,能否請您提供一下銷售訂單的號碼？
430,1,您能否告訴我銷售紀錄單的編號是多少？
431,1,查詢稅務憑證號碼
432,1,查阅税务凭证号码
433,1,查询税务票据编号
434,1,寻找税务证书编码
435,1,核实税务凭证号码
436,1,检验税收票据号码
437,1,查询税务证明编码
438,1,检查税务发票编号
439,1,搜寻税务凭单号码
440,1,验证税务发票码号
441,1,請提供保單據號碼以查詢購買日期。
442,1,請提供質保單據號碼以核查商品維修時間。
443,1,請提供質保單據號碼以辦理退貨或換貨。
444,1,請提供保固期質保單據號碼以查詢保固期限。
445,1,請提供購買發票或質保單據號碼以辦理維修售後服務。
446,1,請提供質保單據號碼以核實商品型號和序號。
447,1,請提供保修期限質保單據號碼以查詢修理手續。
448,1,請提供質保單據號碼以確認購買地點和購買日期。
449,1,請提供保固期內質保單據號碼以辦理免費維修。
450,1,請提供質保單據號碼以協助處理商品維修退換。
451,1,取得帳單繳費碼
452,1,查詢繳費證號
453,1,確認繳費代碼
454,1,查詢費用繳付號碼
455,1,詢問繳費單號
456,1,取得費用支付碼
457,1,確認繳款證號碼
458,1,查詢繳費代號
459,1,取得費用繳納證號
460,1,確認支付繳費碼
461,1,可以請問您的貨物交換証號碼嗎？
462,1,請您提供貨物交換証號碼以查詢貨物狀態。
463,1,請問您是否可以告訴我貨物交換証號碼，以便查詢物流進度？
464,1,希望您能提供貨物交換証號碼，讓我們幫您追蹤貨物。
465,1,煩請您出示貨物交換証號碼，以便我們可以查詢相關資訊。
466,1,貨物交換証號碼是我們查詢貨物狀態的重要資訊之一，請您提供一下。
467,1,如果您能告訴我貨物交換証號碼，我們可以協助查詢物流進度。
468,1,麻煩您提供貨物交換証號碼，這樣我們可以知道貨物在哪裡以及何時抵達。
469,1,請您提供貨物交換証號碼，讓我們能夠更快更準確地處理您的訂單。
470,1,請問您可否告知貨物交換証號碼，我們會為您查詢最新的貨物狀態。
471,1,確認交易憑證號碼
472,1,檢查交易證明編號
473,1,查詢交易驗證碼
474,1,尋找交易驗證號碼
475,1,了解交易驗證憑證號碼
476,1,核對交易證明編號
477,1,確認貨款憑證號碼
478,1,取得交易憑證編號
479,1,查看交易驗證編號
480,1,比對交易憑證編號
481,1,請幫我查詢這筆交易的收據號碼。
482,1,我需要知道這次購買的收據編號。
483,1,能否告訴我這次交易收據的號碼？
484,1,請查詢我上一次購物的收據號碼。
485,1,這筆買賣的收據編號是多少？
486,1,我想知道這次消費的收據號碼。
487,1,請幫我查詢最近交易所使用的收據編號。
488,1,你能告訴我上次買東西的收據號碼嗎？
489,1,能否查詢一下這次交易的收據號碼？
490,1,我需要知道這一次購物所用的收據編號。
491,1,我需要查詢我的帳單和發票號碼。
492,1,能否提供我的帳單和發票號碼？
493,1,我需要知道我的付款結果，可否提供發票號碼？
494,1,能否幫我查詢一下我的賬單和發票號碼？
495,1,請告訴我關於我的付款記錄的信息，包括帳單和發票號碼。
496,1,我是否可以從您那裡獲取我的帳單和發票號碼？
497,1,能否告知我有關我的帳單和發票號碼的信息？
498,1,是否可以提供我的帳單和相關的發票號碼？
499,1,能否幫我查詢有關我的帳單和發票號碼的信息？
500,1,我可以查詢我的帳單和發票號碼嗎？
501,1,領取中獎發票
502,1,領獲獎發票
503,1,領取得獎發票清單
504,1,領授得獎證明
505,1,領取得獎證書
506,1,領發現獎金發票
507,1,領順利獲獎發票
508,1,領成功中獎發票
509,1,領頒發得獎證書
510,1,領發現中獎証明
511,1,正在領取中獎的財政票據。
512,1,正式領取中獎的政府支票。
513,1,正在領取中獎的國家金融票據。
514,1,正式領取中獎的政府付款凭证。
515,1,欣喜領取中獎的國家公務票據。
516,1,恭喜領取中獎的國家財政支票。
517,1,正式領取中獎的政府財政託收單。
518,1,正在領取中獎的政府金融兌換券。
519,1,正式領取中獎的政府金融收據。
520,1,恭喜領取中獎的國家財政憑證。
521,1,我要領取贏得的發票。
522,1,我需要領取中獎的發票。
523,1,請幫我處理領取中獎的發票。
524,1,請將贏得的發票發給我。
525,1,我該如何領取中獎的發票？
526,1,能否告訴我如何領取中獎的發票？
527,1,請發送中獎的發票到我的地址。
528,1,中獎的發票需要怎樣領取呢？
529,1,要領取贏得的發票，我需要做些什麼？
530,1,我成功中獎，需要幫忙領取發票。
531,1,領到了中獎收據儲存卡。
532,1,搞定了領取中獎收據儲存卡的手續。
533,1,已成功領取中獎收據儲存卡。
534,1,緊握著中獎收據儲存卡的我，興奮不已。
535,1,中獎收據儲存卡已歸我所有。
536,1,得到了可以夠享受獎金的中獎收據儲存卡。
537,1,隨手取出中獎收據儲存卡，感受著幸運的滋味。
538,1,可以試著領取中獎收據儲存卡，誰知道會不會有意外驚喜。
539,1,一張中獎收據儲存卡，開始我的甜蜜夢想。
540,1,蘊含無限可能的中獎收據儲存卡，已在我的手中。
541,1,領取贏獎的銷售記錄單。
542,1,拿收到中獎的銷售記錄表。
543,1,取得中獎的銷售記錄單。
544,1,帶走中獎的銷售記錄單。
545,1,手上拿中樂透的銷售記錄表。
546,1,取得成功彩券的銷售紀錄單。
547,1,拿到領獎的銷售紀錄表單。
548,1,領取幸運彩券的銷售記錄單。
549,1,拿走獲獎的銷售記錄表單。
550,1,取得得獎的銷售記錄紀錄。
551,1,領取獲獎所得稅務憑證。
552,1,領取中獎所需的稅務收據。
553,1,領取獲獎所得的稅務文件。
554,1,要求領取中獎的稅務證明書。
555,1,申請領取中獎所需的稅務資訊。
556,1,取得中獎的稅務證明文件。
557,1,獲取中獎所需的稅務紀錄。
558,1,接收中獎所需的稅務收據。
559,1,领取获奖的所得税凭证。
560,1,领取中奖的税务证明文件。
561,1,請領取中獎質保單據。
562,1,獲得中獎質保單據。
563,1,領取中獎保證書憑證。
564,1,中獎保證書憑證領取。
565,1,請來領取中獎保證書憑據。
566,1,中獎保證書證件領取申請。
567,1,請獲得中獎保證書證件。
568,1,中獎保證書證明領取。
569,1,領取中獎保障證明。
570,1,中獎保障證明領取。
571,1,領取中獎財政票據，請攜帶有效身分證明文件前往。
572,1,請務必攜帶中獎財政票據及身分證明文件至指定地點領取獎金。
573,1,領取中獎財政票據需在指定時間內前往指定地點進行。
